country,year,coal_consumption,hydro_consumption,oil_consumption,nuclear_consumption,gas_consumption
Peru,2023,8.137,75.469,144.112,0.0,100.978
Philippines,1994,17.782,17.334,173.192,0.0,0.053
Philippines,1995,19.12,18.428,203.454,0.0,0.051
Philippines,1996,25.76,20.788,211.866,0.0,0.086
Philippines,1997,31.855,17.946,231.853,0.0,0.052
Philippines,1998,34.529,14.98,225.175,0.0,0.089
Philippines,1999,39.391,23.183,212.494,0.0,0.069
Philippines,2000,53.777,23.062,197.784,0.0,0.102
Philippines,2001,52.451,20.87,196.751,0.0,1.342
Philippines,2002,49.16,20.528,187.043,0.0,16.866
Philippines,2003,50.044,22.823,185.976,0.0,25.705
Philippines,2004,52.707,24.761,189.621,0.0,23.74
Philippines,2005,61.837,24.015,174.768,0.0,31.442
Philippines,2006,58.604,28.282,160.227,0.0,29.447
Philippines,2007,62.697,24.214,166.138,0.0,35.305
Philippines,2008,73.92,27.658,158.714,0.0,37.165
Philippines,2009,70.559,27.334,166.452,0.0,37.425
Philippines,2010,81.771,21.659,173.309,0.0,35.25
Philippines,2011,89.853,26.752,163.807,0.0,38.059
Philippines,2012,94.029,28.111,170.33,0.0,36.485
Philippines,2013,116.335,27.307,177.934,0.0,33.605
Philippines,2014,123.766,24.754,188.792,0.0,35.343
Philippines,2015,135.082,23.335,215.399,0.0,33.225
Philippines,2016,152.19,21.713,231.167,0.0,38.099
Philippines,2017,179.974,25.577,247.428,0.0,37.744
Philippines,2018,190.139,24.875,251.686,0.0,40.888
Philippines,2019,203.311,21.203,256.946,0.0,42.16
Philippines,2020,204.062,19.012,209.641,0.0,38.428
Philippines,2021,219.963,24.163,225.743,0.0,32.831
Philippines,2022,221.846,26.405,247.81,0.0,30.804
Philippines,2023,244.921,26.444,259.203,0.0,32.037
Poland,1965,691.764,2.649,64.425,0.0,17.132
Poland,1966,701.033,2.649,67.009,0.0,20.366
Poland,1967,713.721,2.83,72.72,0.0,24.888
Poland,1968,748.065,2.972,90.988,0.0,34.192
Poland,1969,785.92,2.395,100.078,0.0,47.404
Poland,1970,816.193,5.237,105.844,0.0,60.459
Poland,1971,835.464,4.64,112.225,0.0,66.493
Poland,1972,873.96,4.444,125.958,0.0,69.966
Poland,1973,877.553,4.305,139.729,0.0,72.765
Poland,1974,902.29,6.275,147.147,0.0,74.794
Poland,1975,973.443,5.884,160.173,0.0,80.096
Poland,1976,1017.811,4.864,176.802,0.0,85.46
Poland,1977,1053.911,5.787,189.196,0.0,90.676
Poland,1978,1102.978,5.769,202.324,0.0,95.455
Poland,1979,1116.282,5.343,206.297,0.0,99.563
Poland,1980,1182.12,6.946,203.749,0.0,102.024
Poland,1981,1054.027,6.319,191.036,0.0,96.232
Poland,1982,1091.068,4.563,180.377,0.0,96.191
Poland,1983,1088.428,4.953,186.448,0.0,98.39
Poland,1984,1134.925,4.163,191.375,0.0,102.351
Poland,1985,1161.314,5.476,194.577,0.0,103.808
Poland,1986,1191.005,4.58,200.983,0.0,110.017
Poland,1987,1233.943,4.912,203.581,0.0,113.583
Poland,1988,1199.972,5.302,208.541,0.0,112.79
Poland,1989,1146.613,4.758,207.104,0.0,110.719
Poland,1990,912.263,4.19,189.755,0.0,103.946
Poland,1991,903.557,4.214,179.2,0.0,96.929
Poland,1992,873.541,4.456,163.771,0.0,90.274
Poland,1993,863.487,4.4,168.937,0.0,94.829
Poland,1994,804.187,5.124,178.154,0.0,95.552
Poland,1995,817.863,5.58,180.453,0.0,104.609
Poland,1996,837.154,5.71,210.813,0.0,109.848
Poland,1997,816.955,5.799,219.717,0.0,109.525
Poland,1998,736.125,6.828,249.881,0.0,110.651
Poland,1999,706.233,6.372,261.757,0.0,107.731
Poland,2000,654.114,6.227,240.631,0.0,115.831
Poland,2001,646.408,6.83,235.08,0.0,120.68
Poland,2002,634.171,6.652,239.598,0.0,117.616
Poland,2003,652.895,4.846,243.364,0.0,130.962
Poland,2004,633.71,6.0,260.058,0.0,138.171
Poland,2005,641.023,6.302,266.566,0.0,142.287
Poland,2006,667.584,5.81,284.992,0.0,143.903
Poland,2007,650.67,6.651,292.657,0.0,143.942
Poland,2008,642.182,6.05,300.851,0.0,156.436
Poland,2009,602.875,6.633,298.742,0.0,150.948
Poland,2010,640.523,8.105,314.125,0.0,162.326
Poland,2011,639.218,6.433,311.506,0.0,164.525
Poland,2012,595.797,5.585,298.371,0.0,174.194
Poland,2013,620.822,6.647,277.346,0.0,174.104
Poland,2014,575.049,5.914,277.497,0.0,170.136
Poland,2015,566.047,4.934,292.993,0.0,170.988
Poland,2016,575.669,5.726,321.587,0.0,182.576
Poland,2017,578.879,6.813,362.947,0.0,191.803
Poland,2018,579.175,5.212,372.289,0.0,199.261
Poland,2019,516.078,5.162,379.485,0.0,208.888
Poland,2020,478.409,5.563,359.475,0.0,210.646
Poland,2021,529.151,6.121,375.108,0.0,223.738
Poland,2022,495.633,5.131,389.426,0.0,186.046
Poland,2023,418.319,6.225,390.332,0.0,195.827
Portugal,1996,45.59,43.648,159.858,0.0,0.0
Portugal,1997,41.473,38.751,171.578,0.0,1.006
Portugal,1998,41.461,38.391,187.912,0.0,8.038
Portugal,1999,43.056,21.545,193.706,0.0,22.478
Portugal,2000,43.173,33.482,189.418,0.0,23.09
Portugal,2001,36.919,41.229,189.534,0.0,25.749
Portugal,2002,40.704,22.767,196.066,0.0,31.322
Portugal,2003,38.968,45.599,184.262,0.0,30.202
Portugal,2004,38.553,28.439,186.395,0.0,37.834
Portugal,2005,38.796,13.547,192.489,0.0,42.878
Portugal,2006,38.415,31.069,170.369,0.0,41.184
Portugal,2007,33.437,28.353,172.202,0.0,43.894
Portugal,2008,29.261,19.106,164.787,0.0,48.023
Portugal,2009,33.217,23.138,152.806,0.0,47.694
Portugal,2010,19.162,44.82,149.482,0.0,51.888
Portugal,2011,25.829,31.824,140.129,0.0,52.537
Portugal,2012,33.851,15.415,127.397,0.0,45.555
Portugal,2013,30.815,37.42,130.736,0.0,43.183
Portugal,2014,31.157,42.178,129.182,0.0,41.26
Portugal,2015,37.914,23.323,132.168,0.0,48.199
Portugal,2016,33.099,42.091,134.934,0.0,50.738
Portugal,2017,37.763,15.694,135.992,0.0,63.395
Portugal,2018,31.668,32.788,135.368,0.0,57.994
Portugal,2019,14.518,23.244,139.919,0.0,61.35
Portugal,2020,6.579,31.732,114.113,0.0,60.367
Portugal,2021,2.275,31.158,117.346,0.0,58.11
Portugal,2022,0.081,17.072,129.039,0.0,55.889
Portugal,2023,0.058,31.429,123.636,0.0,44.805
Qatar,1965,,0.0,0.573,0.0,0.838
Qatar,1966,,0.0,0.572,0.0,0.849
Qatar,1967,,0.0,0.866,0.0,1.17
Qatar,1968,,0.0,1.12,0.0,5.32
Qatar,1969,,0.0,1.3,0.0,8.818
Qatar,1970,,0.0,1.124,0.0,10.402
Qatar,1971,,0.0,1.079,0.0,10.402
Qatar,1972,,0.0,1.285,0.0,11.416
Qatar,1973,,0.0,1.668,0.0,16.353
Qatar,1974,,0.0,2.278,0.0,13.434
Qatar,1975,,0.0,2.714,0.0,20.731
Qatar,1976,,0.0,3.737,0.0,11.323
Qatar,1977,,0.0,4.93,0.0,16.053
Qatar,1978,,0.0,4.821,0.0,15.308
Qatar,1979,,0.0,5.219,0.0,45.147
Qatar,1980,,0.0,4.3,0.0,49.069
Qatar,1981,,0.0,6.316,0.0,44.743
Qatar,1982,,0.0,7.014,0.0,52.319
Qatar,1983,,0.0,7.672,0.0,54.182
Qatar,1984,,0.0,9.035,0.0,61.375
Qatar,1985,,0.0,9.599,0.0,56.511
Qatar,1986,,0.0,12.041,0.0,60.03
Qatar,1987,,0.0,11.79,0.0,58.063
Qatar,1988,,0.0,12.889,0.0,60.651
Qatar,1989,,0.0,13.576,0.0,64.17
Qatar,1990,,0.0,13.633,0.0,65.205
Qatar,1991,,0.0,11.842,0.0,78.97
Qatar,1992,,0.0,13.676,0.0,130.617
Qatar,1993,,0.0,14.634,0.0,139.725
Qatar,1994,,0.0,16.943,0.0,139.725
Qatar,1995,,0.0,16.423,0.0,139.725
Qatar,1996,,0.0,18.12,0.0,97.039
Qatar,1997,,0.0,22.133,0.0,103.757
Qatar,1998,,0.0,23.504,0.0,112.052
Qatar,1999,,0.0,22.346,0.0,128.552
Qatar,2000,,,21.872,0.0,112.972
Qatar,2001,,,24.909,0.0,104.719
Qatar,2002,,,28.16,0.0,114.538
Qatar,2003,,,32.888,0.0,130.732
Qatar,2004,,,40.446,0.0,157.124
Qatar,2005,0.0,,44.747,0.0,178.925
Qatar,2006,,,57.566,0.0,177.589
Qatar,2007,,,63.685,0.0,192.593
Qatar,2008,,,77.162,0.0,206.978
Qatar,2009,,,75.474,0.0,212.711
Qatar,2010,,,81.083,0.0,254.057
Qatar,2011,,,102.545,0.0,289.431
Qatar,2012,0.053,,108.157,0.0,336.034
Qatar,2013,0.076,,129.22,0.0,352.792
Qatar,2014,0.479,,136.325,0.0,384.34
Qatar,2015,0.283,,159.367,0.0,433.271
Qatar,2016,0.299,,168.922,0.0,412.935
Qatar,2017,0.327,,151.884,0.0,411.443
Qatar,2018,0.467,,154.985,0.0,402.974
Qatar,2019,0.412,,169.019,0.0,413.669
Qatar,2020,0.075,,126.878,0.0,384.132
Qatar,2021,0.029,,140.27,0.0,401.101
Qatar,2022,0.115,,162.082,0.0,403.335
Qatar,2023,0.131,,170.206,0.0,442.013
Romania,1965,50.702,2.972,84.556,0.0,140.49
Romania,1966,54.606,3.06,88.137,0.0,151.467
Romania,1967,60.51,4.365,99.876,0.0,166.982
Romania,1968,66.34,4.619,105.333,0.0,176.688
Romania,1969,76.66,6.556,117.427,0.0,205.169
Romania,1970,83.291,8.2,127.267,0.0,213.254
Romania,1971,87.969,13.292,129.29,0.0,228.015
Romania,1972,92.086,21.713,138.009,0.0,231.468
Romania,1973,103.693,22.316,155.252,0.0,244.562
Romania,1974,109.055,25.063,142.952,0.0,252.426
Romania,1975,113.055,27.68,162.526,0.0,274.249
Romania,1976,114.742,23.972,181.331,0.0,302.298
Romania,1977,116.184,27.633,195.902,0.0,320.221
Romania,1978,130.465,31.385,217.876,0.0,331.027
Romania,1979,140.514,33.529,231.763,0.0,319.011
Romania,1980,143.793,37.367,219.391,0.0,331.294
Romania,1981,151.143,37.663,196.672,0.0,348.109
Romania,1982,144.421,35.052,193.752,0.0,354.048
Romania,1983,166.856,29.682,173.11,0.0,352.556
Romania,1984,166.565,33.491,165.703,0.0,351.239
Romania,1985,173.543,37.592,177.18,0.0,326.589
Romania,1986,175.764,31.965,189.899,0.0,332.455
Romania,1987,188.197,33.145,209.306,0.0,326.469
Romania,1988,203.792,43.692,196.168,0.0,327.482
Romania,1989,203.56,40.446,202.279,0.0,326.193
Romania,1990,146.058,33.742,220.018,0.0,335.391
Romania,1991,121.911,43.137,182.631,0.0,276.766
Romania,1992,120.032,34.597,149.544,0.0,246.495
Romania,1993,118.722,37.755,141.77,0.0,236.972
Romania,1994,118.893,38.577,131.54,0.0,215.841
Romania,1995,122.874,49.361,158.805,0.0,223.762
Romania,1996,122.788,46.587,152.257,3.933,225.837
Romania,1997,111.58,51.774,159.249,15.323,185.365
Romania,1998,94.034,55.825,139.621,15.059,174.271
Romania,1999,81.745,54.083,110.901,14.749,159.692
Romania,2000,85.536,43.698,116.519,15.481,159.097
Romania,2001,88.459,43.841,124.172,15.353,153.281
Romania,2002,95.27,46.836,125.248,15.441,158.502
Romania,2003,106.617,38.453,111.209,13.653,171.302
Romania,2004,104.842,47.585,127.752,15.341,162.091
Romania,2005,99.982,57.861,125.396,15.264,161.927
Romania,2006,113.254,52.23,121.602,15.378,165.13
Romania,2007,114.209,45.146,121.717,20.917,148.422
Romania,2008,109.887,48.319,119.239,30.271,141.415
Romania,2009,87.612,43.382,106.054,31.494,123.049
Romania,2010,81.895,55.187,100.382,30.957,125.469
Romania,2011,95.465,40.629,105.372,31.097,129.152
Romania,2012,88.005,33.084,106.774,30.169,125.341
Romania,2013,68.356,40.318,100.044,30.386,114.427
Romania,2014,67.588,50.182,102.803,30.352,108.731
Romania,2015,70.09,44.792,104.6,30.08,103.708
Romania,2016,62.379,48.262,109.43,28.992,104.946
Romania,2017,62.51,38.573,115.043,29.391,112.903
Romania,2018,59.622,46.734,114.964,28.884,115.63
Romania,2019,57.781,41.071,120.234,28.532,107.75
Romania,2020,41.722,40.395,116.285,28.896,112.626
Romania,2021,47.127,45.561,124.887,28.334,115.69
Romania,2022,42.036,36.439,126.407,27.742,97.113
Romania,2023,31.724,47.375,126.52,27.896,90.86
Russia,1985,2303.885,472.308,2936.284,281.814,3560.848
Russia,1986,2366.461,485.925,2971.359,298.568,3602.143
Russia,1987,2402.564,480.593,2995.656,353.844,3809.967
Russia,1988,2367.102,475.849,2972.012,382.536,4020.562
Russia,1989,2288.867,472.308,3027.456,386.862,4080.336
Russia,1990,2120.213,493.361,2984.632,335.749,4141.95
Russia,1991,1942.911,497.052,2908.479,340.456,4249.548
Russia,1992,1825.707,510.359,2777.474,339.441,4113.449
Russia,1993,1647.87,515.371,2316.029,338.192,4101.487
Russia,1994,1441.225,520.211,2046.037,277.566,3853.201
Russia,1995,1388.346,521.185,1785.45,282.424,3724.451
Russia,1996,1362.637,456.29,1539.509,309.363,3745.231
Russia,1997,1256.448,465.531,1526.907,307.865,3454.083
Russia,1998,1176.451,468.674,1462.641,294.304,3595.702
Russia,1999,1185.993,474.573,1495.316,345.819,3584.661
Russia,2000,1230.057,485.171,1465.806,370.906,3661.913
Russia,2001,1199.908,510.878,1509.422,386.032,3721.688
Russia,2002,1204.939,473.359,1456.214,396.689,3766.749
Russia,2003,1212.413,451.462,1509.185,418.394,3855.952
Russia,2004,1161.752,506.24,1488.477,400.147,3956.19
Russia,2005,1099.903,494.257,1493.819,410.636,4004.01
Russia,2006,1128.363,493.066,1569.591,427.139,4217.361
Russia,2007,1092.244,500.616,1561.667,434.296,4288.172
Russia,2008,1171.354,463.041,1611.649,439.759,4227.477
Russia,2009,1071.749,486.488,1546.319,438.381,3977.893
Russia,2010,1052.676,462.089,1604.92,453.888,4239.202
Russia,2011,1093.336,449.813,1721.716,457.809,4356.361
Russia,2012,1144.625,448.181,1780.806,467.118,4286.259
Russia,2013,1052.631,493.712,1785.025,451.16,4248.674
Russia,2014,1018.439,469.743,1875.539,469.904,4221.982
Russia,2015,1071.356,452.402,1812.358,505.127,4086.748
Russia,2016,1037.977,494.213,1839.121,505.078,4206.464
Russia,2017,976.106,492.772,1833.12,518.774,4311.006
Russia,2018,1007.856,504.375,1850.849,519.396,4544.993
Russia,2019,990.76,512.37,1888.724,528.623,4443.127
Russia,2020,914.234,557.924,1815.754,544.142,4234.834
Russia,2021,951.683,561.365,1930.519,558.415,4315.445
Russia,2022,1067.093,515.343,1982.627,559.65,4484.05
Russia,2023,1064.97,521.781,2003.207,541.87,4533.709
Saudi Arabia,1965,0.0,0.0,229.136,0.0,6.004
Saudi Arabia,1966,0.0,0.0,231.102,0.0,7.22
Saudi Arabia,1967,0.0,0.0,233.068,0.0,8.697
Saudi Arabia,1968,0.0,0.0,235.059,0.0,10.459
Saudi Arabia,1969,0.0,0.0,237.071,0.0,12.592
Saudi Arabia,1970,0.0,0.0,247.494,0.0,15.361
Saudi Arabia,1971,0.0,0.0,250.456,0.0,12.816
Saudi Arabia,1972,0.0,0.0,267.644,0.0,14.525
Saudi Arabia,1973,0.0,0.0,283.9,0.0,17.1
Saudi Arabia,1974,0.0,0.0,297.713,0.0,21.641
Saudi Arabia,1975,0.0,0.0,227.516,0.0,25.745
Saudi Arabia,1976,0.0,0.0,265.002,0.0,27.792
Saudi Arabia,1977,0.0,0.0,306.651,0.0,39.111
Saudi Arabia,1978,0.0,0.0,331.404,0.0,53.931
Saudi Arabia,1979,0.0,0.0,400.628,0.0,66.215
Saudi Arabia,1980,0.0,0.0,327.538,0.0,92.378
Saudi Arabia,1981,0.0,0.0,393.526,0.0,107.711
Saudi Arabia,1982,0.0,0.0,437.691,0.0,114.161
Saudi Arabia,1983,0.0,0.0,486.509,0.0,111.473
Saudi Arabia,1984,0.0,0.0,542.398,0.0,172.9
Saudi Arabia,1985,0.0,0.0,551.134,0.0,178.6
Saudi Arabia,1986,0.0,0.0,545.259,0.0,239.4
Saudi Arabia,1987,0.0,0.0,577.138,0.0,254.6
Saudi Arabia,1988,0.0,0.0,593.825,0.0,276.45
Saudi Arabia,1989,0.0,0.0,573.445,0.0,283.1
Saudi Arabia,1990,0.0,0.0,609.897,0.0,318.44
Saudi Arabia,1991,0.0,0.0,638.337,0.0,334.115
Saudi Arabia,1992,0.0,0.0,618.381,0.0,363.375
Saudi Arabia,1993,0.0,0.0,622.47,0.0,380.38
Saudi Arabia,1994,0.0,0.0,753.265,0.0,406.315
Saudi Arabia,1995,0.0,0.0,722.171,0.0,407.835
Saudi Arabia,1996,0.0,0.0,746.658,0.0,421.895
Saudi Arabia,1997,0.0,0.0,759.519,0.0,430.73
Saudi Arabia,1998,0.0,0.0,807.787,0.0,444.79
Saudi Arabia,1999,0.0,0.0,836.53,0.0,438.9
Saudi Arabia,2000,0.0,,861.685,0.0,473.195
Saudi Arabia,2001,0.092,,912.186,0.0,510.055
Saudi Arabia,2002,0.144,,942.589,0.0,538.65
Saudi Arabia,2003,0.184,,998.437,0.0,570.57
Saudi Arabia,2004,0.164,,1078.324,0.0,623.96
Saudi Arabia,2005,0.325,,1134.001,0.0,676.78
Saudi Arabia,2006,0.231,,1202.06,0.0,697.88
Saudi Arabia,2007,0.645,,1236.422,0.0,706.99
Saudi Arabia,2008,0.746,,1363.536,0.0,764.18
Saudi Arabia,2009,0.273,,1459.588,0.0,745.275
Saudi Arabia,2010,0.786,,1617.539,0.0,832.77
Saudi Arabia,2011,0.766,,1680.04,0.0,876.47
Saudi Arabia,2012,0.898,,1769.607,0.0,943.635
Saudi Arabia,2013,1.149,,1779.671,0.0,950.285
Saudi Arabia,2014,1.593,,1957.39,0.0,972.61
Saudi Arabia,2015,1.036,,2063.19,0.0,992.275
Saudi Arabia,2016,0.855,,2125.696,0.0,1053.17
Saudi Arabia,2017,1.34,,2087.792,0.0,1092.502
Saudi Arabia,2018,1.114,,1979.128,0.0,1121.0
Saudi Arabia,2019,1.173,,1854.147,0.0,1111.5
Saudi Arabia,2020,1.028,,1754.324,0.0,1130.5
Saudi Arabia,2021,1.279,,1833.843,0.0,1144.607
Singapore,1992,0.215,0.0,287.141,0.0,10.45
Singapore,1993,0.238,0.0,310.942,0.0,14.25
Singapore,1994,0.285,0.0,357.766,0.0,14.25
Singapore,1995,0.133,0.0,373.776,0.0,14.25
Singapore,1996,0.003,0.0,377.442,0.0,14.25
Singapore,1997,0.0,0.0,397.769,0.0,14.25
Singapore,1998,0.0,0.0,403.477,0.0,14.25
Singapore,1999,0.0,0.0,399.294,0.0,14.25
Singapore,2000,0.0,,425.658,0.0,16.574
Singapore,2001,0.0,,455.654,0.0,43.556
Singapore,2002,0.078,,433.575,0.0,47.077
Singapore,2003,0.102,,401.48,0.0,51.112
Singapore,2004,0.08,,445.818,0.0,61.872
Singapore,2005,0.098,,473.307,0.0,61.859
Singapore,2006,0.058,,507.913,0.0,81.497
Singapore,2007,0.094,,552.24,0.0,81.497
Singapore,2008,0.057,,588.78,0.0,87.143
Singapore,2009,0.047,,634.787,0.0,91.806
Singapore,2010,0.091,,687.981,0.0,83.361
Singapore,2011,0.074,,717.663,0.0,82.871
Singapore,2012,0.29,,712.693,0.0,89.3
Singapore,2013,3.065,,706.987,0.0,100.152
Singapore,2014,4.518,,717.439,0.0,103.895
Singapore,2015,4.726,,755.166,0.0,115.787
Singapore,2016,4.954,,799.98,0.0,119.021
Singapore,2017,10.446,,813.88,0.0,122.877
Singapore,2018,5.552,,819.388,0.0,122.863
Singapore,2019,5.325,,795.926,0.0,125.488
Singapore,2020,5.037,,776.536,0.0,125.984
Singapore,2021,5.397,,768.612,0.0,133.519
Singapore,2022,4.823,,741.596,0.0,130.594
Singapore,2023,3.91,,831.706,0.0,123.314
Slovenia,1990,18.301,8.794,20.017,13.115,8.922
Slovenia,1991,16.709,10.669,19.361,14.051,8.482
Slovenia,1992,17.405,10.122,18.788,11.268,7.162
Slovenia,1993,16.59,8.974,22.7,11.225,7.113
Slovenia,1994,15.453,10.051,24.543,13.078,7.746
Slovenia,1995,16.03,9.616,26.547,13.56,8.597
Slovenia,1996,14.793,10.846,30.701,12.945,8.734
Slovenia,1997,16.402,9.14,30.703,14.241,9.285
Slovenia,1998,16.61,10.202,29.419,14.241,9.512
Slovenia,1999,15.195,11.056,29.494,13.325,9.929
Slovenia,2000,15.788,11.337,28.009,13.509,9.598
Slovenia,2001,16.738,11.152,29.408,14.82,9.882
Slovenia,2002,18.233,9.67,28.556,15.483,9.532
Slovenia,2003,17.301,8.576,28.936,14.491,10.545
Slovenia,2004,17.59,11.8,29.821,15.095,10.45
Slovenia,2005,17.651,9.91,30.444,16.168,10.784
Slovenia,2006,17.998,10.218,31.641,15.148,10.458
Slovenia,2007,18.296,9.235,31.267,15.453,10.635
Slovenia,2008,17.627,11.291,36.39,16.915,10.214
Slovenia,2009,16.366,13.168,30.854,15.38,9.665
Slovenia,2010,16.697,12.54,30.972,15.067,10.028
Slovenia,2011,16.927,9.826,30.851,16.452,8.581
Slovenia,2012,16.072,10.691,30.204,14.545,8.253
Slovenia,2013,15.525,12.616,28.556,13.861,8.107
Slovenia,2014,12.253,16.504,28.241,16.56,7.281
Slovenia,2015,12.383,10.255,27.818,14.595,7.724
Slovenia,2016,13.236,12.055,29.853,14.681,8.191
Slovenia,2017,13.195,10.295,30.568,16.051,8.622
Slovenia,2018,12.899,12.446,31.447,14.665,8.531
Slovenia,2019,12.195,11.808,29.977,14.725,8.567
Slovenia,2020,11.744,12.958,25.082,16.01,8.552
Slovenia,2021,10.787,12.331,26.842,14.327,9.007
Slovenia,2022,8.716,8.209,28.228,14.024,7.945
Slovenia,2023,7.973,12.915,25.043,13.967,7.667
South Africa,1965,286.761,0.109,67.358,0.0,0.0
South Africa,1966,283.132,0.106,73.19,0.0,0.0
South Africa,1967,291.308,0.077,79.77,0.0,0.0
South Africa,1968,304.927,0.071,86.71,0.0,0.0
South Africa,1969,307.927,0.062,95.325,0.0,0.0
South Africa,1970,318.104,0.074,103.3,0.0,0.0
South Africa,1971,340.175,0.331,112.905,0.0,0.615
South Africa,1972,342.585,2.466,123.062,0.0,0.916
South Africa,1973,364.93,2.913,135.769,0.0,0.993
South Africa,1974,382.285,3.347,132.298,0.0,1.165
South Africa,1975,408.01,3.312,140.555,0.0,1.531
South Africa,1976,428.388,5.547,142.12,0.0,1.546
South Africa,1977,443.792,5.748,140.738,0.0,1.481
South Africa,1978,431.031,5.639,147.817,0.0,1.52
South Africa,1979,459.747,3.383,140.09,0.0,1.879
South Africa,1980,496.732,2.933,144.072,0.0,2.127
South Africa,1981,588.86,4.888,156.115,0.0,2.064
South Africa,1982,645.587,3.004,158.245,0.0,1.879
South Africa,1983,655.701,1.759,159.864,0.0,2.129
South Africa,1984,706.537,1.656,174.057,11.137,2.135
South Africa,1985,725.574,1.845,170.04,15.081,2.016
South Africa,1986,735.666,4.799,164.142,24.979,2.115
South Africa,1987,748.573,4.781,173.641,17.499,1.957
South Africa,1988,809.927,9.35,191.274,29.774,1.974
South Africa,1989,755.879,8.158,198.179,31.494,2.012
South Africa,1990,782.898,2.987,200.102,23.974,19.709
South Africa,1991,768.753,5.855,201.755,25.946,19.94
South Africa,1992,771.684,2.224,208.364,26.355,18.412
South Africa,1993,774.729,0.432,216.773,20.586,12.738
South Africa,1994,799.63,3.176,226.234,27.515,12.754
South Africa,1995,829.713,1.564,241.261,32.067,12.911
South Africa,1996,842.507,3.9,248.507,33.412,11.245
South Africa,1997,861.087,6.186,252.603,35.886,9.315
South Africa,1998,835.228,4.716,256.453,38.593,9.298
South Africa,1999,872.699,2.147,259.981,36.425,11.864
South Africa,2000,867.965,3.256,264.298,36.916,11.396
South Africa,2001,871.069,5.056,269.982,30.218,13.829
South Africa,2002,828.598,6.083,276.942,33.586,13.92
South Africa,2003,920.966,2.4,286.923,35.24,10.525
South Africa,2004,1009.107,2.737,297.692,36.958,24.343
South Africa,2005,930.264,3.814,298.219,31.029,34.555
South Africa,2006,947.528,8.245,304.012,27.375,37.447
South Africa,2007,972.977,8.103,310.248,30.707,37.909
South Africa,2008,1085.503,3.54,294.213,35.066,39.219
South Africa,2009,1091.169,4.054,288.546,34.318,33.24
South Africa,2010,1079.536,3.172,302.437,36.028,41.221
South Africa,2011,1052.656,8.452,306.035,34.154,42.809
South Africa,2012,1027.384,2.793,313.721,34.119,43.573
South Africa,2013,1027.612,3.009,319.234,36.891,40.544
South Africa,2014,1040.72,4.863,314.867,35.859,42.982
South Africa,2015,976.488,1.966,347.193,31.622,43.186
South Africa,2016,1050.054,1.67,333.977,38.6,36.547
South Africa,2017,1032.945,2.065,333.866,36.246,40.109
South Africa,2018,980.26,2.918,333.238,29.4,44.108
South Africa,2019,1044.748,1.953,330.394,33.521,42.612
South Africa,2020,1022.687,3.848,267.85,24.957,39.705
South Africa,2021,996.153,5.28,288.83,31.023,42.192
South Africa,2022,938.539,8.082,295.22,25.268,42.701
South Africa,2023,923.693,4.378,301.636,22.191,47.475
South Korea,1986,271.328,9.196,338.901,80.333,0.712
South Korea,1987,274.92,11.726,356.264,111.555,22.023
South Korea,1988,292.638,5.876,425.954,113.786,28.449
South Korea,1989,284.848,8.764,486.682,134.399,27.528
South Korea,1990,280.564,13.85,589.911,150.066,31.642
South Korea,1991,281.518,10.308,717.348,159.783,36.655
South Korea,1992,274.121,9.159,868.075,160.405,47.949
South Korea,1993,300.518,12.501,953.182,164.968,59.903
South Korea,1994,308.573,6.937,1046.295,166.423,79.738
South Korea,1995,319.771,8.161,1141.576,190.195,96.432
South Korea,1996,373.323,7.169,1221.481,209.761,127.404
South Korea,1997,406.206,8.321,1342.776,218.732,154.828
South Korea,1998,419.268,12.654,1114.908,254.494,144.842
South Korea,1999,443.767,12.299,1196.846,292.445,176.358
South Korea,2000,499.213,11.856,1225.842,309.186,198.077
South Korea,2001,531.772,6.845,1226.014,316.113,217.578
South Korea,2002,571.39,9.436,1247.841,333.596,241.777
South Korea,2003,594.577,14.169,1258.714,360.87,253.239
South Korea,2004,618.697,12.423,1249.644,361.455,296.75
South Korea,2005,637.272,10.518,1255.246,403.308,317.726
South Korea,2006,658.867,9.867,1257.051,406.15,334.986
South Korea,2007,693.764,10.269,1290.846,387.842,362.818
South Korea,2008,768.741,8.627,1230.938,407.061,373.368
South Korea,2009,797.76,7.856,1245.849,396.007,354.915
South Korea,2010,897.159,10.22,1272.036,395.775,450.165
South Korea,2011,973.284,12.683,1284.155,409.582,484.455
South Korea,2012,937.801,10.883,1330.127,395.534,525.286
South Korea,2013,948.357,11.69,1329.086,362.962,549.758
South Korea,2014,981.557,7.454,1321.227,406.601,500.04
South Korea,2015,993.216,5.778,1384.19,425.773,456.497
South Korea,2016,947.837,7.62,1509.177,416.145,476.437
South Korea,2017,1002.235,7.475,1497.459,379.047,497.564
South Korea,2018,1007.749,8.888,1490.344,338.947,578.04
South Korea,2019,955.366,7.351,1475.317,369.074,560.338
South Korea,2020,840.159,10.183,1405.675,403.691,575.373
South Korea,2021,843.54,7.993,1499.434,396.769,624.074
South Korea,2022,796.568,9.232,1518.494,440.451,623.789
South Korea,2023,748.349,9.654,1489.859,449.919,600.747
Spain,1969,108.043,90.493,288.381,2.352,0.939
Spain,1970,114.137,82.122,328.986,2.619,0.747
Spain,1971,114.707,94.08,362.11,7.159,3.979
Spain,1972,117.475,104.881,381.815,13.481,11.716
Spain,1973,115.056,85.492,458.627,18.572,11.312
